MH, FITNESS
WOA, 0.162
WOA, 5.3
WOA, 0.000586
WOA, 0.0452
WOA, 0.104
WOA, 4.59
WOA, 0.633
WOA, 1.87
WOA, 0.517
WOA, 0.171
WOA, 0.268
SRO, 0.0
SRO, 0.0
SRO, 0.0
SRO, 81.3
SRO, 0.0
SRO, 0.0
SRO, 0.0
SRO, 0.0
SRO, 0.0
SRO, 0.0
SRO, 0.0
PSO, 3.61
PSO, 3.37
PSO, 1.71
PSO, 1.99
PSO, 1.75
PSO, 2.09
PSO, 4.07
PSO, 2.76
PSO, 13.9
PSO, 2.45
PSO, 3.0
